round,loss,rmse
0,0.5604732632637024,0.7446689009666443
1,0.2899054884910583,0.5329476594924927
2,0.1346113830804824,0.3588993847370147
3,0.1809859871864318,0.4186776876449585
4,0.1521545052528381,0.3828768134117126
5,0.1392634361982345,0.3658765256404876
6,0.1215995848178863,0.3411164283752441
7,0.1432953625917434,0.3717533051967621
8,0.1194302141666412,0.3383670151233673
9,0.1422137469053268,0.370700478553772
10,0.1189012750983238,0.3380275666713714
11,0.1384528577327728,0.3659941554069519
